food_id,name,spicy_level,sweet_level,salt_level,price,cooking_time,category
5389,ผัดกระเพรา #5389,1,5,1,58,36,ยำ
5390,หมูทอดกระเทียม #5390,1,5,2,141,40,อาหารจานด่วน
5391,ข้าวหมูกระเทียม #5391,1,3,5,127,12,แกง
5392,ข้าวคลุกกะปิ #5392,3,1,4,129,43,แกง
5393,ผัดกระเพรา #5393,4,4,3,97,26,ยำ
5394,ผัดกระเพรา #5394,4,3,5,49,10,อาหารจานด่วน
5395,ข้าวคลุกกะปิ #5395,2,4,1,71,21,อาหารจานด่วน
5396,ต้มยำกุ้ง #5396,5,5,3,112,36,อาหารจานด่วน
5397,ผัดไทย #5397,5,4,1,137,21,อาหารจานเดียว
5398,ไก่ทอด #5398,3,3,4,30,37,แกง
5399,แกงส้ม #5399,1,3,3,112,39,ยำ
5400,ข้าวผัดปู #5400,4,5,1,139,31,ยำ
5401,ข้าวหน้าเป็ด #5401,4,5,1,73,44,ยำ
5402,ข้าวคลุกกะปิ #5402,2,5,3,101,32,ยำ
5403,แกงเขียวหวาน #5403,4,1,5,79,5,อาหารจานด่วน
5404,ผัดซีอิ๊ว #5404,2,2,2,102,17,ยำ
5405,ก๋วยเตี๋ยวเรือ #5405,5,4,3,69,24,แกง
5406,ข้าวหมูกระเทียม #5406,2,4,1,143,19,แกง
5407,ข้าวผัด #5407,1,1,1,34,45,แกง
5408,หมูทอดกระเทียม #5408,5,3,4,117,45,อาหารจานเดียว
5409,ผัดไทย #5409,2,5,1,43,26,อาหารจานด่วน
5410,ข้าวคลุกกะปิ #5410,5,3,2,69,36,แกง
5411,ข้าวหน้าเป็ด #5411,1,4,4,129,16,อาหารจานเดียว
5412,ไก่ทอด #5412,5,3,1,93,29,แกง
5413,กะเพราไก่ไข่ดาว #5413,1,1,5,137,32,อาหารจานเดียว
5414,ผัดกระเพรา #5414,3,1,5,85,12,ยำ
5415,แกงเขียวหวาน #5415,3,5,1,104,41,อาหารจานเดียว
5416,ข้าวหมูกระเทียม #5416,4,4,2,132,44,แกง
5417,ข้าวคลุกกะปิ #5417,2,1,2,108,9,อาหารจานด่วน
5418,ข้าวหน้าเป็ด #5418,2,1,3,104,22,อาหารจานด่วน
5419,ข้าวผัดปู #5419,3,5,1,92,28,อาหารจานเดียว
5420,ต้มยำกุ้ง #5420,3,1,3,51,7,อาหารจานด่วน
5421,หมูทอดกระเทียม #5421,4,5,3,145,34,อาหารจานด่วน
5422,ต้มยำกุ้ง #5422,3,3,1,38,20,อาหารจานด่วน
5423,ก๋วยเตี๋ยวเรือ #5423,5,2,5,86,34,ยำ
5424,ข้าวหมูกระเทียม #5424,3,1,1,30,42,ยำ
5425,ก๋วยเตี๋ยวเรือ #5425,1,1,2,46,17,อาหารจานด่วน
5426,ข้าวผัดปู #5426,4,2,4,44,38,แกง
5427,แกงมัสมั่น #5427,3,3,1,80,25,อาหารจานด่วน
5428,ไก่ทอด #5428,3,3,5,116,37,แกง
5429,ข้าวต้มปลา #5429,5,4,2,67,7,แกง
5430,ส้มตำ #5430,5,4,2,110,20,แกง
5431,ข้าวผัดปู #5431,1,5,2,126,34,แกง
5432,ผัดกระเพรา #5432,4,5,5,54,38,แกง
5433,ผัดกระเพรา #5433,5,3,5,99,18,ยำ
5434,ข้าวผัดปู #5434,4,4,2,77,23,อาหารจานเดียว
5435,ก๋วยเตี๋ยวเรือ #5435,5,2,4,117,28,อาหารจานด่วน
5436,ข้าวหน้าเป็ด #5436,2,1,2,107,26,อาหารจานด่วน
5437,หมูทอดกระเทียม #5437,2,3,4,79,24,อาหารจานเดียว
5438,ผัดไทย #5438,5,3,1,81,32,อาหารจานด่วน
5439,ข้าวผัดปู #5439,5,2,5,117,19,ยำ
5440,แกงเขียวหวาน #5440,3,4,1,123,37,ยำ
5441,หมูทอดกระเทียม #5441,4,3,5,77,38,ยำ
5442,ข้าวต้มปลา #5442,3,4,5,40,39,ยำ
5443,แกงเขียวหวาน #5443,3,5,5,129,38,อาหารจานเดียว
5444,แกงมัสมั่น #5444,3,4,2,43,38,อาหารจานเดียว
5445,แกงมัสมั่น #5445,4,5,1,83,20,อาหารจานเดียว
5446,ข้าวผัด #5446,5,4,4,129,31,ยำ
5447,ส้มตำ #5447,4,1,2,92,24,อาหารจานด่วน
5448,ข้าวผัดปู #5448,4,1,3,50,20,อาหารจานเดียว
5449,ข้าวผัดปู #5449,2,2,1,105,37,แกง
5450,บะหมี่เกี๊ยว #5450,3,4,4,86,39,แกง
5451,แกงมัสมั่น #5451,3,3,4,111,5,แกง
5452,ข้าวผัด #5452,4,2,3,73,23,แกง
5453,ส้มตำ #5453,3,2,3,80,32,ยำ
5454,ส้มตำ #5454,4,2,1,47,45,ยำ
5455,ส้มตำ #5455,1,4,1,134,19,อาหารจานด่วน
5456,ข้าวต้มปลา #5456,4,4,4,139,44,อาหารจานด่วน
5457,กะเพราไก่ไข่ดาว #5457,3,5,4,57,38,แกง
5458,ผัดกระเพรา #5458,2,1,5,120,14,อาหารจานเดียว
5459,ผัดไทย #5459,5,5,4,37,27,แกง
5460,ข้าวมันไก่ #5460,1,1,5,30,38,อาหารจานด่วน
5461,ผัดไทย #5461,1,4,4,44,27,แกง
5462,ผัดซีอิ๊ว #5462,2,1,5,68,10,อาหารจานด่วน
5463,ไก่ทอด #5463,2,5,5,51,21,ยำ
5464,แกงส้ม #5464,3,3,2,125,30,แกง
5465,ผัดกระเพรา #5465,4,2,4,62,23,อาหารจานเดียว
5466,ไก่ทอด #5466,3,5,4,131,28,ยำ
5467,แกงเขียวหวาน #5467,2,4,1,76,28,อาหารจานเดียว
5468,ข้าวคลุกกะปิ #5468,1,2,3,77,21,ยำ
5469,กะเพราไก่ไข่ดาว #5469,2,5,1,141,14,ยำ
5470,ข้าวคลุกกะปิ #5470,5,1,3,47,43,แกง
5471,ข้าวมันไก่ #5471,5,3,4,52,43,ยำ
5472,หมูทอดกระเทียม #5472,4,3,4,80,41,แกง
5473,ผัดไทย #5473,5,4,1,128,41,แกง
5474,ไก่ทอด #5474,1,1,4,37,23,แกง
5475,บะหมี่เกี๊ยว #5475,3,5,5,53,43,อาหารจานด่วน
5476,ผัดกระเพรา #5476,2,4,4,32,38,อาหารจานด่วน
5477,บะหมี่เกี๊ยว #5477,3,5,1,57,12,อาหารจานด่วน
5478,ผัดซีอิ๊ว #5478,5,2,4,69,27,อาหารจานด่วน
5479,ผัดซีอิ๊ว #5479,3,2,3,32,29,อาหารจานเดียว
5480,ข้าวต้มปลา #5480,2,4,3,72,26,แกง
5481,แกงเขียวหวาน #5481,4,2,4,97,25,ยำ
5482,ข้าวต้มปลา #5482,2,4,5,75,13,แกง
5483,หมูทอดกระเทียม #5483,2,5,3,140,21,อาหารจานเดียว
5484,แกงมัสมั่น #5484,4,5,4,53,38,แกง
5485,ก๋วยเตี๋ยวเรือ #5485,4,3,5,55,25,ยำ
5486,บะหมี่เกี๊ยว #5486,3,1,5,88,15,อาหารจานเดียว
5487,ผัดไทย #5487,4,5,5,46,42,แกง
5488,ข้าวหน้าเป็ด #5488,1,2,1,33,12,อาหารจานด่วน
5489,ก๋วยเตี๋ยวเรือ #5489,2,3,5,135,24,อาหารจานด่วน
5490,ต้มยำกุ้ง #5490,2,1,1,95,28,ยำ
5491,ข้าวต้มปลา #5491,1,4,3,138,38,อาหารจานเดียว
5492,แกงเขียวหวาน #5492,3,1,2,113,19,อาหารจานเดียว
5493,ต้มยำกุ้ง #5493,4,3,1,124,25,แกง
5494,แกงเขียวหวาน #5494,4,4,1,85,19,แกง
5495,ข้าวมันไก่ #5495,5,4,5,43,22,ยำ
5496,บะหมี่เกี๊ยว #5496,1,4,1,64,25,ยำ
5497,แกงส้ม #5497,4,1,3,116,37,อาหารจานด่วน
5498,หมูทอดกระเทียม #5498,1,4,3,63,28,อาหารจานด่วน
5499,กะเพราไก่ไข่ดาว #5499,2,4,1,31,5,แกง
5500,ข้าวคลุกกะปิ #5500,5,1,2,143,31,อาหารจานด่วน
5501,ผัดซีอิ๊ว #5501,2,5,5,106,31,ยำ
5502,ไก่ทอด #5502,2,1,2,90,18,อาหารจานเดียว
5503,ข้าวหมูกระเทียม #5503,1,5,4,109,43,อาหารจานด่วน
5504,ข้าวต้มปลา #5504,1,2,4,84,21,อาหารจานเดียว
5505,ข้าวคลุกกะปิ #5505,3,2,3,99,24,อาหารจานด่วน
5506,กะเพราไก่ไข่ดาว #5506,1,4,2,89,37,อาหารจานเดียว
5507,ผัดซีอิ๊ว #5507,2,4,1,74,8,อาหารจานด่วน
5508,ข้าวต้มปลา #5508,2,1,4,92,7,อาหารจานด่วน
5509,แกงส้ม #5509,3,2,3,89,19,ยำ
5510,ข้าวหมูกระเทียม #5510,1,4,2,50,35,อาหารจานด่วน
5511,กะเพราไก่ไข่ดาว #5511,4,3,5,85,41,แกง
5512,หมูทอดกระเทียม #5512,2,2,2,118,22,แกง
5513,ผัดซีอิ๊ว #5513,5,3,5,117,28,อาหารจานด่วน
5514,ข้าวผัดปู #5514,2,5,4,83,22,อาหารจานเดียว
5515,ข้าวหมูกระเทียม #5515,2,5,5,70,27,แกง
5516,แกงส้ม #5516,3,4,2,62,44,ยำ
5517,ข้าวหมูกระเทียม #5517,2,2,5,142,40,แกง
5518,ก๋วยเตี๋ยวเรือ #5518,3,5,4,32,6,อาหารจานเดียว
5519,ผัดซีอิ๊ว #5519,4,4,4,140,13,อาหารจานเดียว
5520,ก๋วยเตี๋ยวเรือ #5520,5,5,3,118,18,อาหารจานด่วน
5521,ผัดไทย #5521,2,1,1,80,44,ยำ
5522,หมูทอดกระเทียม #5522,2,4,2,65,41,อาหารจานด่วน
5523,ข้าวหน้าเป็ด #5523,1,1,3,74,23,อาหารจานเดียว
5524,แกงเขียวหวาน #5524,2,1,1,116,28,แกง
5525,ข้าวต้มปลา #5525,4,3,3,34,6,อาหารจานเดียว
5526,แกงเขียวหวาน #5526,4,2,2,40,10,แกง
5527,บะหมี่เกี๊ยว #5527,4,2,3,108,36,อาหารจานเดียว
5528,กะเพราไก่ไข่ดาว #5528,2,4,2,131,41,อาหารจานเดียว
5529,แกงส้ม #5529,3,3,2,74,16,อาหารจานเดียว
5530,ก๋วยเตี๋ยวเรือ #5530,5,3,3,32,8,แกง
5531,ไก่ทอด #5531,1,5,5,103,12,อาหารจานเดียว
5532,หมูทอดกระเทียม #5532,4,4,2,44,45,อาหารจานเดียว
5533,กะเพราไก่ไข่ดาว #5533,1,1,1,97,29,อาหารจานเดียว
5534,กะเพราไก่ไข่ดาว #5534,4,1,3,62,38,แกง
5535,ข้าวผัด #5535,4,1,4,35,33,แกง
5536,ไก่ทอด #5536,3,5,2,66,19,อาหารจานด่วน
5537,แกงมัสมั่น #5537,2,3,3,82,30,แกง
5538,ผัดกระเพรา #5538,4,2,2,67,5,อาหารจานเดียว
5539,แกงส้ม #5539,2,4,5,105,19,อาหารจานด่วน
5540,ข้าวหมูกระเทียม #5540,4,4,5,66,7,อาหารจานเดียว
5541,บะหมี่เกี๊ยว #5541,1,1,5,71,7,แกง
5542,หมูทอดกระเทียม #5542,4,5,5,52,25,อาหารจานด่วน
5543,ต้มยำกุ้ง #5543,5,2,5,131,24,แกง
5544,ผัดซีอิ๊ว #5544,4,5,3,139,29,ยำ
5545,ผัดซีอิ๊ว #5545,5,4,2,68,27,อาหารจานด่วน
5546,ข้าวมันไก่ #5546,1,2,1,69,21,ยำ
5547,ต้มยำกุ้ง #5547,3,2,3,51,23,อาหารจานด่วน
5548,ไก่ทอด #5548,5,5,3,47,30,อาหารจานเดียว
5549,หมูทอดกระเทียม #5549,5,5,1,40,41,อาหารจานเดียว
5550,ไก่ทอด #5550,5,2,4,87,36,ยำ
5551,ข้าวหมูกระเทียม #5551,3,2,1,114,24,ยำ
5552,ส้มตำ #5552,5,5,3,77,15,อาหารจานด่วน
5553,แกงมัสมั่น #5553,1,4,2,121,36,ยำ
5554,หมูทอดกระเทียม #5554,3,3,5,103,16,อาหารจานด่วน
5555,หมูทอดกระเทียม #5555,2,4,2,59,21,อาหารจานเดียว
5556,หมูทอดกระเทียม #5556,2,3,4,102,7,อาหารจานเดียว
5557,แกงเขียวหวาน #5557,1,4,1,84,20,แกง
5558,ข้าวผัดปู #5558,5,3,2,130,31,แกง
5559,ข้าวผัดปู #5559,3,3,1,93,35,อาหารจานด่วน
5560,ผัดกระเพรา #5560,2,4,1,45,32,ยำ
5561,ผัดกระเพรา #5561,1,2,3,147,13,อาหารจานเดียว
5562,หมูทอดกระเทียม #5562,4,1,4,113,36,แกง
5563,ข้าวต้มปลา #5563,4,5,2,59,42,อาหารจานด่วน
5564,แกงส้ม #5564,2,1,1,121,44,ยำ
5565,ข้าวมันไก่ #5565,1,2,2,37,7,แกง
5566,ข้าวหน้าเป็ด #5566,3,4,2,82,11,ยำ
5567,หมูทอดกระเทียม #5567,5,2,4,80,7,อาหารจานด่วน
5568,ข้าวมันไก่ #5568,5,4,4,135,27,แกง
5569,ข้าวผัดปู #5569,4,5,2,56,24,อาหารจานเดียว
5570,ก๋วยเตี๋ยวเรือ #5570,3,4,1,88,33,แกง
5571,ไก่ทอด #5571,5,5,2,88,42,อาหารจานเดียว
5572,ข้าวผัด #5572,3,4,3,54,10,แกง
5573,ส้มตำ #5573,3,4,3,63,28,แกง
5574,ข้าวผัด #5574,3,1,5,128,39,ยำ
5575,ข้าวผัดปู #5575,1,1,2,89,20,อาหารจานด่วน
5576,ข้าวผัดปู #5576,5,5,3,39,25,อาหารจานด่วน
5577,หมูทอดกระเทียม #5577,5,4,5,101,31,แกง
5578,ข้าวต้มปลา #5578,5,1,3,116,23,ยำ
5579,ข้าวมันไก่ #5579,4,1,2,130,31,แกง
5580,ข้าวผัด #5580,5,2,4,69,11,อาหารจานเดียว
5581,บะหมี่เกี๊ยว #5581,5,5,3,113,8,ยำ
5582,ผัดซีอิ๊ว #5582,1,4,3,72,11,ยำ
5583,ผัดกระเพรา #5583,2,4,1,118,39,แกง
5584,กะเพราไก่ไข่ดาว #5584,1,1,4,145,8,อาหารจานด่วน
5585,ส้มตำ #5585,2,3,1,141,33,อาหารจานด่วน
5586,ผัดไทย #5586,5,4,1,135,8,อาหารจานด่วน
5587,ข้าวมันไก่ #5587,3,1,4,33,5,แกง
5588,แกงเขียวหวาน #5588,1,2,2,112,20,อาหารจานด่วน
5589,แกงมัสมั่น #5589,1,5,5,45,33,อาหารจานด่วน
5590,แกงมัสมั่น #5590,3,5,3,57,37,อาหารจานเดียว
5591,ไก่ทอด #5591,3,2,2,83,5,แกง
5592,ข้าวผัด #5592,5,2,2,128,26,แกง
5593,ส้มตำ #5593,1,4,5,73,16,อาหารจานด่วน
5594,แกงส้ม #5594,2,2,2,34,26,ยำ
5595,บะหมี่เกี๊ยว #5595,3,1,3,61,8,แกง
5596,ผัดไทย #5596,2,5,5,42,12,แกง
5597,ข้าวต้มปลา #5597,1,1,3,95,6,ยำ
5598,ข้าวคลุกกะปิ #5598,5,4,3,78,7,ยำ
5599,ก๋วยเตี๋ยวเรือ #5599,4,5,1,50,9,อาหารจานด่วน
5600,ก๋วยเตี๋ยวเรือ #5600,2,4,2,68,25,อาหารจานด่วน
5601,ข้าวมันไก่ #5601,2,4,2,64,36,อาหารจานเดียว
5602,ผัดไทย #5602,4,4,2,35,41,ยำ
5603,ผัดกระเพรา #5603,4,3,1,144,21,อาหารจานด่วน
5604,ข้าวต้มปลา #5604,2,5,2,68,42,ยำ
5605,ข้าวหมูกระเทียม #5605,3,2,1,129,30,อาหารจานเดียว
5606,ข้าวคลุกกะปิ #5606,4,3,5,123,26,อาหารจานเดียว
5607,บะหมี่เกี๊ยว #5607,5,2,2,44,10,อาหารจานด่วน
5608,ข้าวคลุกกะปิ #5608,5,5,1,100,30,แกง
5609,แกงส้ม #5609,5,4,4,56,5,แกง
5610,ผัดซีอิ๊ว #5610,1,3,5,103,17,อาหารจานเดียว
5611,ข้าวต้มปลา #5611,1,4,4,77,26,ยำ
5612,ข้าวหน้าเป็ด #5612,1,3,1,104,6,ยำ
5613,ต้มยำกุ้ง #5613,3,3,5,67,22,อาหารจานเดียว
5614,ข้าวผัด #5614,4,2,3,145,6,อาหารจานด่วน
5615,ข้าวคลุกกะปิ #5615,1,4,5,131,25,อาหารจานด่วน
5616,ข้าวหน้าเป็ด #5616,1,3,3,79,14,อาหารจานด่วน
5617,บะหมี่เกี๊ยว #5617,4,1,5,80,24,ยำ
5618,ข้าวผัดปู #5618,1,3,5,133,23,ยำ
5619,แกงมัสมั่น #5619,2,1,4,55,23,ยำ
5620,ข้าวหน้าเป็ด #5620,1,2,4,125,5,อาหารจานด่วน
5621,ผัดกระเพรา #5621,1,4,2,62,17,ยำ
5622,ผัดไทย #5622,1,5,1,50,14,แกง
5623,ต้มยำกุ้ง #5623,1,5,1,132,21,ยำ
5624,หมูทอดกระเทียม #5624,4,4,1,38,10,ยำ
5625,บะหมี่เกี๊ยว #5625,5,2,5,82,27,อาหารจานเดียว
5626,ก๋วยเตี๋ยวเรือ #5626,2,1,5,99,17,ยำ
5627,ต้มยำกุ้ง #5627,4,2,5,92,11,แกง
5628,ผัดไทย #5628,3,5,3,79,16,อาหารจานเดียว
5629,หมูทอดกระเทียม #5629,2,4,2,41,35,แกง
5630,ข้าวหมูกระเทียม #5630,5,3,3,67,15,อาหารจานด่วน
5631,ผัดไทย #5631,1,3,4,104,45,อาหารจานเดียว
5632,ไก่ทอด #5632,5,4,5,53,7,อาหารจานเดียว
5633,ข้าวหมูกระเทียม #5633,5,1,3,66,40,แกง
5634,ผัดกระเพรา #5634,3,5,4,107,12,อาหารจานเดียว
5635,หมูทอดกระเทียม #5635,5,1,5,122,18,ยำ
5636,ก๋วยเตี๋ยวเรือ #5636,2,5,2,53,19,อาหารจานด่วน
5637,กะเพราไก่ไข่ดาว #5637,2,4,2,132,18,อาหารจานเดียว
5638,ข้าวต้มปลา #5638,4,1,5,145,17,อาหารจานด่วน
5639,แกงมัสมั่น #5639,1,2,5,53,19,อาหารจานเดียว
5640,ไก่ทอด #5640,3,5,3,75,21,แกง
5641,ข้าวมันไก่ #5641,4,2,3,124,13,อาหารจานเดียว
5642,แกงเขียวหวาน #5642,1,5,2,149,38,อาหารจานด่วน
5643,ส้มตำ #5643,2,5,4,59,34,ยำ
5644,บะหมี่เกี๊ยว #5644,3,3,2,115,12,อาหารจานด่วน
5645,ผัดซีอิ๊ว #5645,3,4,1,71,30,แกง
5646,ก๋วยเตี๋ยวเรือ #5646,3,3,3,91,20,อาหารจานเดียว
5647,ไก่ทอด #5647,3,3,4,111,5,แกง
5648,ผัดซีอิ๊ว #5648,2,3,2,134,28,อาหารจานด่วน
5649,ข้าวผัดปู #5649,3,3,4,81,6,ยำ
5650,ข้าวผัด #5650,4,1,1,76,20,ยำ
5651,ก๋วยเตี๋ยวเรือ #5651,4,1,2,119,12,แกง
5652,ส้มตำ #5652,2,1,2,142,6,แกง
5653,ต้มยำกุ้ง #5653,4,3,4,134,17,อาหารจานเดียว
5654,ข้าวมันไก่ #5654,2,5,1,119,21,ยำ
5655,ข้าวผัด #5655,4,4,3,99,20,แกง
5656,กะเพราไก่ไข่ดาว #5656,5,5,3,134,20,ยำ
5657,ข้าวหน้าเป็ด #5657,4,1,1,104,31,ยำ
5658,กะเพราไก่ไข่ดาว #5658,4,5,3,99,40,อาหารจานเดียว
5659,ข้าวมันไก่ #5659,2,4,4,77,37,ยำ
5660,แกงมัสมั่น #5660,3,5,1,100,41,แกง
5661,ข้าวมันไก่ #5661,4,5,4,85,37,อาหารจานด่วน
5662,แกงมัสมั่น #5662,2,5,4,73,8,อาหารจานด่วน
5663,ข้าวผัด #5663,1,5,5,75,15,อาหารจานเดียว
5664,ไก่ทอด #5664,5,3,4,86,43,แกง
5665,แกงมัสมั่น #5665,4,2,3,136,8,อาหารจานเดียว
5666,ไก่ทอด #5666,3,1,3,71,16,แกง
5667,ผัดไทย #5667,3,4,1,58,15,อาหารจานด่วน
5668,ไก่ทอด #5668,2,4,5,66,13,อาหารจานเดียว
5669,ผัดซีอิ๊ว #5669,5,4,1,31,7,ยำ
5670,ข้าวมันไก่ #5670,5,5,1,115,7,แกง
5671,ข้าวผัดปู #5671,3,4,2,67,28,แกง
5672,ข้าวต้มปลา #5672,1,2,5,35,34,อาหารจานเดียว
5673,ข้าวมันไก่ #5673,1,3,1,54,9,แกง
5674,ไก่ทอด #5674,2,1,3,135,7,แกง
5675,ไก่ทอด #5675,5,2,2,147,15,อาหารจานด่วน
5676,ส้มตำ #5676,3,5,1,93,11,แกง
5677,ก๋วยเตี๋ยวเรือ #5677,2,5,3,124,35,แกง
5678,ต้มยำกุ้ง #5678,3,1,3,79,16,ยำ
5679,ข้าวหมูกระเทียม #5679,5,2,3,139,13,แกง
5680,ข้าวผัดปู #5680,2,5,1,119,17,แกง
5681,ข้าวหน้าเป็ด #5681,5,5,1,116,13,ยำ
5682,แกงมัสมั่น #5682,1,5,1,74,8,แกง
5683,หมูทอดกระเทียม #5683,3,2,2,54,8,ยำ
5684,ข้าวคลุกกะปิ #5684,5,1,1,143,19,อาหารจานเดียว
5685,ส้มตำ #5685,2,4,2,147,37,ยำ
5686,ข้าวคลุกกะปิ #5686,4,3,3,133,38,อาหารจานเดียว
5687,ผัดกระเพรา #5687,2,1,2,126,7,อาหารจานด่วน
5688,ก๋วยเตี๋ยวเรือ #5688,2,5,1,127,8,อาหารจานด่วน
5689,ก๋วยเตี๋ยวเรือ #5689,4,3,4,69,11,แกง
5690,ข้าวคลุกกะปิ #5690,2,4,4,95,43,อาหารจานด่วน
5691,ข้าวผัด #5691,1,4,2,61,23,แกง
5692,แกงส้ม #5692,2,3,1,130,9,ยำ
5693,แกงเขียวหวาน #5693,3,3,2,69,11,อาหารจานเดียว
5694,ผัดซีอิ๊ว #5694,3,1,3,65,42,ยำ
5695,แกงมัสมั่น #5695,1,2,4,120,32,แกง
5696,ไก่ทอด #5696,4,1,2,93,32,ยำ
5697,บะหมี่เกี๊ยว #5697,3,1,5,135,11,ยำ
5698,ข้าวหน้าเป็ด #5698,1,4,1,41,27,ยำ
5699,บะหมี่เกี๊ยว #5699,5,1,4,41,37,ยำ
5700,ข้าวมันไก่ #5700,5,3,2,108,29,อาหารจานเดียว
5701,ผัดไทย #5701,1,5,3,81,9,อาหารจานด่วน
5702,ไก่ทอด #5702,4,2,1,123,9,อาหารจานเดียว
5703,บะหมี่เกี๊ยว #5703,3,4,1,144,14,อาหารจานเดียว
5704,ต้มยำกุ้ง #5704,2,4,3,136,29,อาหารจานด่วน
5705,แกงเขียวหวาน #5705,4,1,5,134,43,แกง
5706,แกงมัสมั่น #5706,4,3,4,146,12,ยำ
5707,ข้าวต้มปลา #5707,5,4,4,117,38,แกง
5708,ข้าวต้มปลา #5708,5,3,5,51,11,แกง
5709,ต้มยำกุ้ง #5709,3,1,5,86,12,อาหารจานด่วน
5710,ข้าวหมูกระเทียม #5710,3,1,4,66,29,แกง
5711,ก๋วยเตี๋ยวเรือ #5711,5,5,5,113,40,อาหารจานด่วน
5712,ส้มตำ #5712,1,4,3,139,42,อาหารจานด่วน
5713,ไก่ทอด #5713,4,5,3,73,7,ยำ
5714,ข้าวผัด #5714,4,2,1,140,37,อาหารจานด่วน
5715,แกงส้ม #5715,1,1,5,103,30,อาหารจานเดียว
5716,ผัดกระเพรา #5716,3,1,4,113,38,อาหารจานด่วน
5717,ผัดซีอิ๊ว #5717,5,2,2,32,25,ยำ
5718,ผัดซีอิ๊ว #5718,4,5,4,36,14,ยำ
5719,ผัดกระเพรา #5719,5,3,4,132,38,แกง
5720,ข้าวหน้าเป็ด #5720,3,5,4,52,18,แกง
5721,ต้มยำกุ้ง #5721,3,5,3,80,8,อาหารจานเดียว
5722,ข้าวคลุกกะปิ #5722,5,1,3,34,45,แกง
5723,ส้มตำ #5723,2,4,3,83,27,อาหารจานเดียว
5724,ข้าวมันไก่ #5724,3,2,3,70,15,อาหารจานด่วน
5725,ข้าวต้มปลา #5725,1,2,4,79,40,แกง
5726,ข้าวคลุกกะปิ #5726,2,4,5,46,33,อาหารจานด่วน
5727,ข้าวคลุกกะปิ #5727,4,2,5,145,28,ยำ
5728,ก๋วยเตี๋ยวเรือ #5728,4,1,1,64,39,ยำ
5729,แกงเขียวหวาน #5729,3,3,5,103,16,อาหารจานเดียว
5730,แกงมัสมั่น #5730,5,1,3,115,39,ยำ
5731,แกงมัสมั่น #5731,4,5,1,42,37,แกง
5732,หมูทอดกระเทียม #5732,1,3,1,72,45,อาหารจานเดียว
5733,ข้าวต้มปลา #5733,4,4,3,77,7,ยำ
5734,แกงเขียวหวาน #5734,4,5,5,36,39,ยำ
5735,แกงส้ม #5735,5,5,2,122,21,ยำ
5736,ข้าวมันไก่ #5736,1,3,5,117,29,อาหารจานด่วน
5737,ก๋วยเตี๋ยวเรือ #5737,1,5,5,138,33,อาหารจานด่วน
5738,ข้าวหมูกระเทียม #5738,4,1,2,122,32,อาหารจานด่วน
5739,ข้าวมันไก่ #5739,5,1,2,94,15,อาหารจานเดียว
5740,ข้าวหน้าเป็ด #5740,2,5,1,33,42,แกง
5741,ข้าวมันไก่ #5741,3,4,2,128,11,อาหารจานเดียว
5742,ข้าวคลุกกะปิ #5742,1,2,3,106,10,อาหารจานด่วน
5743,ข้าวมันไก่ #5743,4,2,5,79,17,แกง
5744,ข้าวผัดปู #5744,2,4,2,75,32,อาหารจานเดียว
5745,ข้าวคลุกกะปิ #5745,2,5,5,97,14,แกง
5746,ข้าวมันไก่ #5746,4,1,4,46,38,ยำ
5747,กะเพราไก่ไข่ดาว #5747,5,1,3,150,37,ยำ
5748,แกงมัสมั่น #5748,1,2,1,36,23,อาหารจานด่วน
5749,ข้าวคลุกกะปิ #5749,3,2,5,112,22,ยำ
5750,ข้าวหน้าเป็ด #5750,1,2,4,146,27,อาหารจานด่วน
5751,ผัดไทย #5751,1,4,1,136,6,อาหารจานเดียว
5752,ผัดกระเพรา #5752,2,3,5,138,42,แกง
5753,ข้าวหมูกระเทียม #5753,3,5,1,130,26,อาหารจานด่วน
5754,แกงเขียวหวาน #5754,4,4,4,75,33,แกง
5755,ต้มยำกุ้ง #5755,5,3,4,32,14,ยำ
5756,ข้าวหน้าเป็ด #5756,5,4,5,125,6,อาหารจานด่วน
5757,แกงเขียวหวาน #5757,5,1,1,92,30,อาหารจานเดียว
5758,ไก่ทอด #5758,1,5,2,93,42,อาหารจานด่วน
5759,ข้าวคลุกกะปิ #5759,5,5,2,124,28,อาหารจานเดียว
5760,ข้าวต้มปลา #5760,2,1,5,92,27,อาหารจานด่วน
5761,หมูทอดกระเทียม #5761,1,2,5,55,29,อาหารจานเดียว
5762,แกงเขียวหวาน #5762,1,4,3,94,36,อาหารจานเดียว
5763,แกงเขียวหวาน #5763,3,2,4,112,40,อาหารจานด่วน
5764,ข้าวหมูกระเทียม #5764,2,3,1,127,12,แกง
5765,ผัดไทย #5765,4,4,1,39,44,อาหารจานเดียว
5766,ข้าวมันไก่ #5766,1,5,1,136,13,อาหารจานด่วน
5767,ข้าวผัด #5767,5,2,2,118,14,ยำ
5768,ข้าวมันไก่ #5768,1,5,4,54,29,อาหารจานเดียว
5769,ต้มยำกุ้ง #5769,1,2,5,30,23,แกง
5770,ส้มตำ #5770,2,2,2,111,38,อาหารจานด่วน
5771,ผัดซีอิ๊ว #5771,2,2,1,132,25,อาหารจานด่วน
5772,ข้าวหน้าเป็ด #5772,1,3,2,119,14,อาหารจานเดียว
5773,ข้าวผัด #5773,4,5,1,117,25,อาหารจานเดียว
5774,ผัดกระเพรา #5774,5,5,5,70,39,แกง
5775,ข้าวหมูกระเทียม #5775,1,1,4,130,21,อาหารจานเดียว
