food_id,name,spicy_level,sweet_level,salt_level,price,cooking_time,category
831,แกงมัสมั่น,2,1,3,67,10,แกง
832,แกงส้ม,2,2,3,52,23,แกง
833,ข้าวคลุกกะปิ,1,1,3,76,15,อาหารจานเดียว
834,ข้าวต้มปลา,2,1,2,43,6,อาหารจานเดียว
835,ผัดซีอิ๊ว,3,1,3,117,30,อาหารจานเดียว
836,ข้าวหน้าเป็ด,1,1,1,34,10,อาหารจานเดียว
837,ไก่ทอด,2,3,3,47,19,อาหารจานด่วน
838,กะเพราไก่ไข่ดาว,4,1,4,90,20,อาหารจานด่วน
839,บะหมี่เกี๊ยว,4,3,3,74,13,อาหารจานเดียว
840,ข้าวผัดปู,4,3,3,56,21,อาหารจานเดียว
841,ข้าวผัด,2,1,3,50,6,อาหารจานเดียว
842,ผัดไทย,3,3,4,52,13,อาหารจานเดียว
843,ต้มยำกุ้ง,5,3,5,115,26,แกง
844,ส้มตำ,5,3,4,48,10,ยำ
845,แกงเขียวหวาน,3,3,2,72,33,แกง
846,ผัดกระเพรา,1,1,1,57,15,อาหารจานเดียว
847,ข้าวมันไก่,4,1,2,60,8,อาหารจานเดียว
848,ก๋วยเตี๋ยวเรือ,3,1,3,78,20,อาหารจานเดียว
849,หมูทอดกระเทียม,3,3,2,91,39,อาหารจานเดียว
850,ข้าวหมูกระเทียม,1,1,2,60,17,อาหารจานเดียว
851,แกงมัสมั่น,1,1,4,69,17,แกง
852,แกงส้ม,1,2,2,60,21,แกง
853,ข้าวคลุกกะปิ,2,3,4,88,19,อาหารจานเดียว
854,ข้าวต้มปลา,2,2,3,40,6,อาหารจานเดียว
855,ผัดซีอิ๊ว,4,1,3,111,29,อาหารจานเดียว
856,ข้าวหน้าเป็ด,2,1,2,34,12,อาหารจานเดียว
857,ไก่ทอด,2,2,3,55,24,อาหารจานด่วน
858,กะเพราไก่ไข่ดาว,2,2,2,100,21,อาหารจานด่วน
859,บะหมี่เกี๊ยว,5,4,3,80,14,อาหารจานเดียว
860,ข้าวผัดปู,3,1,3,56,29,อาหารจานเดียว
861,ข้าวผัด,2,3,4,52,10,อาหารจานเดียว
862,ผัดไทย,2,4,4,61,14,อาหารจานเดียว
863,ต้มยำกุ้ง,4,2,5,130,28,แกง
864,ส้มตำ,5,1,5,34,14,ยำ
865,แกงเขียวหวาน,5,4,3,88,29,แกง
866,ผัดกระเพรา,1,2,3,41,19,อาหารจานเดียว
867,ข้าวมันไก่,5,1,2,62,11,อาหารจานเดียว
868,ก๋วยเตี๋ยวเรือ,5,1,5,69,20,อาหารจานเดียว
869,หมูทอดกระเทียม,2,4,3,102,36,อาหารจานเดียว
870,ข้าวหมูกระเทียม,2,3,2,52,10,อาหารจานเดียว
871,แกงมัสมั่น,2,2,3,63,16,แกง
872,แกงส้ม,2,2,2,53,30,แกง
873,ข้าวคลุกกะปิ,3,2,4,73,16,อาหารจานเดียว
874,ข้าวต้มปลา,2,1,3,50,4,อาหารจานเดียว
875,ผัดซีอิ๊ว,3,3,5,117,26,อาหารจานเดียว
876,ข้าวหน้าเป็ด,1,1,1,49,14,อาหารจานเดียว
877,ไก่ทอด,2,1,2,50,23,อาหารจานด่วน
878,กะเพราไก่ไข่ดาว,2,1,4,86,28,อาหารจานด่วน
879,บะหมี่เกี๊ยว,3,4,5,78,18,อาหารจานเดียว
880,ข้าวผัดปู,3,1,2,58,20,อาหารจานเดียว
881,ข้าวผัด,3,3,4,42,14,อาหารจานเดียว
882,ผัดไทย,4,2,3,57,16,อาหารจานเดียว
883,ต้มยำกุ้ง,5,1,4,119,29,แกง
884,ส้มตำ,4,1,3,50,13,ยำ
885,แกงเขียวหวาน,3,3,3,77,25,แกง
886,ผัดกระเพรา,2,3,3,60,21,อาหารจานเดียว
887,ข้าวมันไก่,5,1,2,62,10,อาหารจานเดียว
888,ก๋วยเตี๋ยวเรือ,3,1,5,72,16,อาหารจานเดียว
889,หมูทอดกระเทียม,3,5,2,94,45,อาหารจานเดียว
890,ข้าวหมูกระเทียม,3,2,2,64,15,อาหารจานเดียว
891,แกงมัสมั่น,2,1,3,80,15,แกง
892,แกงส้ม,2,1,2,64,23,แกง
893,ข้าวคลุกกะปิ,3,3,3,77,25,อาหารจานเดียว
894,ข้าวต้มปลา,1,2,3,30,10,อาหารจานเดียว
895,ผัดซีอิ๊ว,3,1,4,122,32,อาหารจานเดียว
896,ข้าวหน้าเป็ด,1,1,3,40,18,อาหารจานเดียว
897,ไก่ทอด,1,3,4,47,18,อาหารจานด่วน
898,กะเพราไก่ไข่ดาว,2,1,2,86,21,อาหารจานด่วน
899,บะหมี่เกี๊ยว,5,3,4,72,15,อาหารจานเดียว
900,ข้าวผัดปู,2,2,2,68,27,อาหารจานเดียว
901,ข้าวผัด,3,1,2,46,6,อาหารจานเดียว
902,ผัดไทย,2,2,5,54,18,อาหารจานเดียว
903,ต้มยำกุ้ง,5,2,4,125,20,แกง
904,ส้มตำ,4,3,5,41,7,ยำ
905,แกงเขียวหวาน,3,3,3,90,31,แกง
906,ผัดกระเพรา,1,1,1,59,23,อาหารจานเดียว
907,ข้าวมันไก่,4,1,4,66,8,อาหารจานเดียว
908,ก๋วยเตี๋ยวเรือ,4,1,3,67,19,อาหารจานเดียว
909,หมูทอดกระเทียม,2,3,3,109,36,อาหารจานเดียว
910,ข้าวหมูกระเทียม,1,1,2,55,13,อาหารจานเดียว
911,แกงมัสมั่น,2,1,2,79,20,แกง
912,แกงส้ม,1,2,2,62,22,แกง
913,ข้าวคลุกกะปิ,2,2,4,78,20,อาหารจานเดียว
914,ข้าวต้มปลา,1,1,1,43,9,อาหารจานเดียว
915,ผัดซีอิ๊ว,2,2,3,123,35,อาหารจานเดียว
916,ข้าวหน้าเป็ด,1,1,2,49,20,อาหารจานเดียว
917,ไก่ทอด,1,3,4,49,18,อาหารจานด่วน
918,กะเพราไก่ไข่ดาว,2,2,4,99,25,อาหารจานด่วน
919,บะหมี่เกี๊ยว,3,2,4,75,19,อาหารจานเดียว
920,ข้าวผัดปู,4,1,4,61,27,อาหารจานเดียว
921,ข้าวผัด,3,3,4,43,9,อาหารจานเดียว
922,ผัดไทย,3,2,4,60,16,อาหารจานเดียว
923,ต้มยำกุ้ง,4,1,5,114,21,แกง
924,ส้มตำ,5,3,3,41,9,ยำ
925,แกงเขียวหวาน,4,3,3,77,32,แกง
926,ผัดกระเพรา,1,1,3,45,24,อาหารจานเดียว
927,ข้าวมันไก่,4,1,3,70,5,อาหารจานเดียว
928,ก๋วยเตี๋ยวเรือ,3,1,4,74,21,อาหารจานเดียว
929,หมูทอดกระเทียม,4,4,2,106,42,อาหารจานเดียว
930,ข้าวหมูกระเทียม,3,2,2,70,15,อาหารจานเดียว
931,แกงมัสมั่น,1,1,3,75,14,แกง
932,แกงส้ม,2,1,2,54,21,แกง
933,ข้าวคลุกกะปิ,1,2,4,73,21,อาหารจานเดียว
934,ข้าวต้มปลา,2,2,2,40,0,อาหารจานเดียว
935,ผัดซีอิ๊ว,3,2,5,128,34,อาหารจานเดียว
936,ข้าวหน้าเป็ด,2,1,1,32,11,อาหารจานเดียว
937,ไก่ทอด,1,1,4,48,24,อาหารจานด่วน
938,กะเพราไก่ไข่ดาว,3,2,4,84,20,อาหารจานด่วน
939,บะหมี่เกี๊ยว,4,4,4,63,17,อาหารจานเดียว
940,ข้าวผัดปู,4,3,2,52,21,อาหารจานเดียว
941,ข้าวผัด,3,3,3,51,11,อาหารจานเดียว
942,ผัดไทย,4,4,5,57,17,อาหารจานเดียว
943,ต้มยำกุ้ง,5,2,5,116,21,แกง
944,ส้มตำ,5,2,5,45,12,ยำ
945,แกงเขียวหวาน,3,3,2,72,34,แกง
946,ผัดกระเพรา,1,2,2,47,16,อาหารจานเดียว
947,ข้าวมันไก่,4,2,4,67,7,อาหารจานเดียว
948,ก๋วยเตี๋ยวเรือ,5,1,4,72,19,อาหารจานเดียว
949,หมูทอดกระเทียม,4,3,4,101,38,อาหารจานเดียว
950,ข้าวหมูกระเทียม,1,1,4,58,20,อาหารจานเดียว
951,แกงมัสมั่น,2,1,3,73,19,แกง
952,แกงส้ม,1,2,3,61,22,แกง
953,ข้าวคลุกกะปิ,2,1,2,86,19,อาหารจานเดียว
954,ข้าวต้มปลา,2,1,2,47,5,อาหารจานเดียว
955,ผัดซีอิ๊ว,3,2,4,120,30,อาหารจานเดียว
956,ข้าวหน้าเป็ด,2,2,1,35,19,อาหารจานเดียว
957,ไก่ทอด,1,1,4,60,23,อาหารจานด่วน
958,กะเพราไก่ไข่ดาว,3,1,4,98,26,อาหารจานด่วน
959,บะหมี่เกี๊ยว,4,3,3,80,18,อาหารจานเดียว
960,ข้าวผัดปู,2,2,4,67,29,อาหารจานเดียว
961,ข้าวผัด,2,2,4,59,8,อาหารจานเดียว
962,ผัดไทย,3,4,3,60,19,อาหารจานเดียว
963,ต้มยำกุ้ง,4,3,5,111,26,แกง
964,ส้มตำ,5,2,4,40,9,ยำ
965,แกงเขียวหวาน,4,4,2,85,26,แกง
966,ผัดกระเพรา,1,2,2,43,25,อาหารจานเดียว
967,ข้าวมันไก่,5,1,4,64,11,อาหารจานเดียว
968,ก๋วยเตี๋ยวเรือ,5,1,3,75,19,อาหารจานเดียว
969,หมูทอดกระเทียม,3,4,2,104,40,อาหารจานเดียว
970,ข้าวหมูกระเทียม,1,3,2,52,10,อาหารจานเดียว
971,แกงมัสมั่น,1,1,4,72,11,แกง
972,แกงส้ม,1,3,1,54,24,แกง
973,ข้าวคลุกกะปิ,2,1,3,88,23,อาหารจานเดียว
974,ข้าวต้มปลา,1,2,2,35,0,อาหารจานเดียว
975,ผัดซีอิ๊ว,2,3,5,121,32,อาหารจานเดียว
976,ข้าวหน้าเป็ด,2,1,1,30,13,อาหารจานเดียว
977,ไก่ทอด,2,3,3,47,22,อาหารจานด่วน
978,กะเพราไก่ไข่ดาว,2,1,4,93,21,อาหารจานด่วน
979,บะหมี่เกี๊ยว,3,4,5,66,12,อาหารจานเดียว
980,ข้าวผัดปู,2,3,3,59,21,อาหารจานเดียว
981,ข้าวผัด,3,2,4,45,8,อาหารจานเดียว
982,ผัดไทย,3,2,3,62,16,อาหารจานเดียว
983,ต้มยำกุ้ง,4,2,3,128,28,แกง
984,ส้มตำ,4,3,3,36,15,ยำ
985,แกงเขียวหวาน,5,3,2,86,27,แกง
986,ผัดกระเพรา,1,1,1,41,21,อาหารจานเดียว
987,ข้าวมันไก่,5,1,2,70,8,อาหารจานเดียว
988,ก๋วยเตี๋ยวเรือ,5,2,3,63,15,อาหารจานเดียว
989,หมูทอดกระเทียม,2,5,3,99,42,อาหารจานเดียว
990,ข้าวหมูกระเทียม,3,3,2,68,13,อาหารจานเดียว
991,แกงมัสมั่น,1,2,3,70,11,แกง
992,แกงส้ม,1,2,1,54,29,แกง
993,ข้าวคลุกกะปิ,2,3,3,87,17,อาหารจานเดียว
994,ข้าวต้มปลา,1,2,1,35,7,อาหารจานเดียว
995,ผัดซีอิ๊ว,2,1,5,119,31,อาหารจานเดียว
996,ข้าวหน้าเป็ด,2,2,2,38,14,อาหารจานเดียว
997,ไก่ทอด,2,3,4,58,23,อาหารจานด่วน
998,กะเพราไก่ไข่ดาว,2,1,4,84,20,อาหารจานด่วน
999,บะหมี่เกี๊ยว,4,3,4,79,19,อาหารจานเดียว
1000,ข้าวผัดปู,2,1,2,54,28,อาหารจานเดียว
